40,1,6,1,13,1,3,?,?,5,4,5,5,4,4,5,5,3,3,3,3,3,3,2,1,2,4,4,5,4,5,1,1,3,3,4,1,4,3,3,2,3,2,2,3,2,4,2,4,4,1,4,0
48,1,6,0,13,1,3,?,?,2,3,3,4,4,1,5,4,3,3,2,1,3,1,1,2,1,3,1,5,5,5,1,1,1,1,3,3,2,3,3,3,1,2,1,1,1,1,1,3,3,1,1,0
46,1,6,1,12,1,3,?,?,4,4,4,4,4,4,3,3,3,3,3,4,4,3,3,2,3,3,2,5,4,4,2,2,2,2,3,3,3,4,3,2,4,4,4,4,4,5,4,3,2,2,4,1
55,1,1,1,25,1,2,?,?,2,2,2,4,4,4,3,2,3,3,2,3,2,2,3,1,1,2,3,4,5,5,1,2,2,2,2,2,2,1,3,3,2,2,5,4,5,4,2,3,4,1,2,0
47,1,5,1,9,1,2,?,?,?,?,?,?,?,?,5,?,?,?,?,?,?,?,?,1,3,3,?,4,3,4,1,1,1,1,?,1,1,2,5,3,?,?,5,5,5,?,1,1,2,1,1,0
51,1,6,1,25,1,2,?,?,4,2,4,4,3,3,2,4,2,3,2,2,2,3,3,3,3,4,4,4,4,5,2,2,3,3,4,2,2,1,4,3,3,3,4,4,4,4,2,3,4,2,2,0
49,1,6,1,24,1,2,?,?,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
49,1,6,0,20,1,3,?,?,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,4,4,4,4,4,4,2,3,4,4,4,1,1,1,4,4,4,4,4,4,4,3,4,4,4,1,3,0
44,1,5,0,19,1,3,?,?,3,3,3,4,4,4,4,4,3,3,2,4,3,4,4,2,2,4,3,4,4,4,2,2,2,2,3,1,1,4,4,3,3,3,4,3,3,3,3,4,3,1,4,0
49,0,1,0,6,1,6,2,?,5,5,5,5,5,5,5,5,4,5,4,4,5,3,?,5,2,3,4,5,5,5,4,1,5,5,5,5,5,4,?,?,5,5,5,5,5,5,5,5,5,1,3,0
46,0,3,0,4,1,6,2,?,2,2,2,4,3,3,3,3,2,2,2,2,1,1,2,1,1,3,1,3,3,3,1,1,1,1,1,2,2,1,3,3,1,1,1,1,1,1,1,1,2,1,2,0
54,0,6,0,11,1,6,2,?,5,5,5,5,5,5,5,5,3,3,3,3,3,4,4,5,2,2,2,5,5,5,5,5,5,5,5,1,3,3,5,5,5,5,5,5,5,5,5,5,5,1,5,0
47,0,6,0,5,1,6,2,?,4,3,4,3,4,3,4,?,2,2,2,4,3,4,3,3,3,3,?,4,4,4,2,2,3,3,4,3,4,3,4,4,3,?,4,3,3,3,3,3,4,2,3,0
53,0,6,0,10,1,6,2,?,2,2,1,2,2,2,2,2,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,3,2,3,2,2,1,2,1,2,3,3,1,3,4,1,2,2,1,2,1,1
45,0,4,0,12,1,6,2,?,4,4,4,5,4,4,4,4,3,3,3,3,3,3,?,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,0
47,0,5,0,8,1,6,2,?,3,3,2,5,5,4,4,4,2,2,2,2,2,4,3,2,1,2,1,3,3,4,1,2,1,1,2,1,1,?,5,5,3,3,2,2,1,1,1,2,2,1,3,0
43,0,6,0,7,1,6,1,7,5,5,5,5,4,4,5,4,4,4,4,4,4,5,3,4,4,5,5,4,5,5,3,4,5,5,4,3,3,4,5,3,4,4,4,4,4,4,4,5,5,2,4,0
39,0,6,0,15,1,6,1,3,3,2,2,4,4,2,2,3,3,3,3,3,2,2,3,2,2,4,2,4,4,3,1,1,2,2,3,1,1,2,2,2,2,3,4,4,3,4,2,3,4,1,2,0
51,0,1,1,5,1,6,2,?,4,4,4,4,4,3,3,4,4,4,3,4,3,4,3,1,3,5,3,5,4,5,2,1,1,1,4,5,2,2,5,5,3,3,2,4,2,3,2,4,2,1,5,0
45,0,1,0,9,1,6,2,?,4,4,4,4,4,3,4,2,3,3,2,2,3,3,3,3,2,1,2,5,5,?,3,3,4,3,3,2,3,2,2,2,3,4,4,4,4,4,4,4,4,2,5,0
45,0,2,0,6,1,6,2,?,4,4,3,5,4,3,4,4,3,4,4,3,3,3,3,3,4,4,4,4,4,4,2,2,3,4,4,1,4,1,4,4,4,4,4,4,4,4,3,4,4,1,2,0
39,0,4,0,5,1,6,2,?,4,3,4,4,5,3,5,5,3,4,4,4,4,3,3,1,3,2,3,5,5,3,2,1,2,2,3,1,5,3,4,4,2,2,4,3,4,4,4,4,4,1,1,0
40,0,2,0,12,1,6,2,?,4,5,4,5,5,4,3,4,5,5,4,2,4,3,4,5,4,5,4,5,5,5,3,3,4,4,5,2,3,2,4,3,4,4,5,4,3,4,4,4,4,1,3,0
53,0,4,0,7,1,6,2,?,3,4,4,4,4,3,5,4,4,5,4,3,3,3,3,3,3,4,4,4,4,5,3,2,4,4,4,2,2,2,4,3,4,4,4,4,4,3,4,4,4,1,3,0
51,0,4,0,5,1,6,2,?,3,4,5,3,3,2,4,4,3,3,2,3,2,3,3,2,2,3,3,4,4,5,2,2,2,2,4,2,2,1,4,3,2,3,2,2,2,2,2,4,4,1,3,0
44,0,6,0,13,1,6,1,7,4,4,5,5,5,4,5,?,5,5,?,2,5,4,1,5,4,3,3,5,5,5,3,3,4,4,5,3,5,3,2,1,5,5,4,3,4,4,3,5,5,3,4,1
52,0,1,0,10,1,6,2,?,3,2,3,4,3,?,2,3,4,3,2,1,?,?,3,3,2,3,2,5,5,5,2,2,2,2,4,4,4,4,5,5,3,2,3,3,3,3,2,2,2,1,5,0
46,0,4,0,15,1,6,2,?,3,3,3,4,4,3,4,4,3,4,4,4,4,3,5,2,3,3,4,5,4,4,2,3,3,3,4,3,2,2,3,3,3,3,3,3,4,3,3,4,4,1,5,0
43,0,5,1,20,1,6,1,2,2,2,1,4,3,3,2,3,2,2,2,4,1,2,3,1,1,3,1,3,4,3,1,1,1,1,2,2,2,2,3,2,1,1,1,1,1,1,1,2,3,1,1,0
47,0,6,0,14,1,6,2,?,3,2,4,5,3,3,3,3,3,3,2,5,2,3,3,1,3,4,3,4,3,4,1,2,2,2,3,2,4,3,3,3,2,2,5,5,5,3,3,3,4,1,2,0
43,0,6,0,16,1,6,2,?,5,5,5,5,5,5,4,3,4,4,4,3,4,3,3,2,2,2,2,5,5,5,3,1,4,3,4,5,5,5,5,3,3,3,3,2,2,2,4,4,4,1,5,0
48,0,6,0,15,1,6,2,?,2,3,5,5,?,3,1,4,5,5,4,3,3,3,3,5,3,3,4,5,4,5,4,1,3,3,4,1,2,1,4,3,3,5,4,4,4,3,2,2,4,1,1,0
44,0,1,1,20,1,6,1,2,3,4,4,4,4,2,5,4,4,3,3,3,3,3,3,1,2,2,2,3,2,3,1,1,3,2,4,1,1,1,3,3,3,3,3,5,3,3,2,3,1,1,1,0
44,0,6,0,20,1,6,1,7,4,4,3,5,5,4,4,4,3,4,2,3,3,2,4,1,3,4,5,5,5,5,1,1,3,3,4,2,3,3,5,4,3,3,4,4,5,3,4,4,4,2,3,0
41,0,6,1,15,1,6,1,7,4,4,4,5,4,3,4,4,3,3,3,3,4,4,3,2,1,3,3,4,5,5,4,2,3,3,4,1,2,1,3,2,3,3,4,3,4,4,4,5,5,1,2,0
47,0,2,1,21,1,6,1,2,5,5,5,5,3,4,4,4,3,4,2,2,3,4,4,4,4,4,3,4,4,4,2,2,4,4,4,4,4,4,5,3,4,4,5,5,5,5,4,4,4,1,1,0
42,0,6,1,17,1,6,1,2,5,5,5,5,5,3,5,5,4,3,2,?,3,3,3,1,3,5,3,5,5,5,2,1,4,1,4,1,3,2,4,1,3,4,3,4,4,5,5,5,5,1,1,0
33,0,4,0,5,1,6,2,?,2,3,3,4,4,4,5,4,3,3,3,1,4,1,2,2,2,3,2,3,4,4,2,2,1,1,2,1,1,2,4,4,2,2,3,3,1,3,2,3,3,1,5,0
41,0,6,1,14,1,6,2,?,4,3,4,2,4,3,4,3,4,4,4,3,4,3,3,3,3,3,4,4,4,4,3,3,3,4,4,3,3,3,3,3,4,4,3,3,4,4,5,5,5,3,3,0
40,0,6,1,?,1,6,1,2,3,4,5,5,5,2,4,4,4,5,1,4,?,?,4,5,3,2,?,5,5,5,4,1,4,?,4,4,5,5,1,2,3,5,1,3,1,3,4,4,5,1,4,1
46,0,4,1,23,1,6,1,2,2,3,4,2,5,3,3,3,3,4,2,4,3,3,4,4,3,4,2,5,4,4,4,2,3,3,3,1,2,5,2,3,2,3,2,3,2,2,4,4,4,1,2,1
45,0,4,1,20,1,6,1,3,3,3,4,4,4,?,5,5,4,4,3,2,4,?,?,2,3,?,3,4,4,4,1,1,2,3,4,1,1,1,3,2,4,4,4,5,4,5,5,4,5,1,1,0
43,0,4,0,15,1,6,1,2,3,3,3,5,5,3,4,4,3,4,3,3,3,3,3,3,2,4,3,5,5,5,1,1,3,3,3,1,1,2,3,3,3,3,4,3,3,3,4,4,5,1,2,0
44,0,4,0,14,1,6,2,?,3,?,3,5,4,?,2,4,1,2,2,5,1,?,4,1,1,5,3,5,2,5,1,2,2,2,2,2,4,2,3,1,3,2,4,?,4,?,3,3,2,1,2,0
56,0,4,0,3,1,6,2,?,1,2,2,3,3,2,3,2,3,2,2,4,2,?,?,2,?,?,?,5,5,5,1,1,1,1,3,1,2,1,4,?,2,2,5,3,3,?,2,3,3,1,1,0
43,0,6,1,8,1,6,?,?,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,?,3,3,3,3,3,5,4,4,?,?,3,?,4,?,3,3,3,3,?,?,?,?,4,4,4,1,1,0
41,0,6,1,10,1,6,1,7,4,4,4,5,4,3,4,5,3,3,3,3,4,4,3,4,2,4,3,4,4,5,2,2,4,4,4,2,3,3,5,2,4,4,4,5,4,5,3,4,4,1,3,0
49,0,2,1,22,1,6,1,3,4,4,5,5,5,?,4,3,4,4,4,2,4,?,?,4,2,3,3,4,5,5,4,1,3,3,3,1,3,3,4,2,3,5,5,5,5,5,4,4,4,1,1,0
47,0,2,1,19,1,6,1,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
47,0,4,1,20,1,6,1,6,4,4,4,5,3,4,5,5,3,4,3,2,3,3,4,2,2,4,4,4,3,4,1,1,3,3,3,2,2,2,4,3,3,3,5,4,4,4,4,4,4,1,4,0
48,0,6,0,4,1,6,2,?,3,3,2,5,5,3,3,3,2,3,3,3,3,3,3,2,2,3,4,4,4,5,3,3,2,2,4,3,3,3,5,4,3,3,3,3,3,4,2,3,3,3,3,0
49,0,6,0,5,1,6,2,?,3,3,3,4,4,3,3,4,4,4,3,5,3,?,?,1,3,4,?,3,4,3,2,1,1,2,2,5,3,3,4,4,2,2,3,4,3,3,2,3,2,1,1,0
46,0,6,1,11,1,6,2,?,5,5,5,5,5,4,4,4,4,5,4,5,4,4,5,3,3,3,3,5,3,5,2,3,4,3,4,4,3,5,5,5,4,4,5,4,3,4,3,4,5,4,5,1
57,0,2,0,12,1,6,2,?,4,?,4,5,4,?,4,?,4,4,4,?,4,?,?,3,3,4,4,4,4,5,3,?,4,3,4,4,4,3,5,5,4,4,4,4,?,?,4,4,2,3,5,0
43,0,6,0,12,1,6,2,?,4,3,4,5,5,3,4,5,4,4,4,4,4,4,5,1,3,4,3,5,4,5,2,2,3,3,4,3,3,4,5,4,3,3,4,4,4,5,3,3,4,2,4,0
48,0,2,1,25,1,6,1,2,4,5,5,4,4,2,4,4,4,4,4,2,4,4,3,3,2,3,4,5,4,5,4,4,4,4,5,2,3,2,2,1,4,4,4,4,3,4,4,4,4,1,1,0
45,0,5,0,12,1,6,2,?,3,3,3,5,5,2,4,4,3,3,2,2,3,3,3,2,2,4,2,4,4,5,1,1,3,2,3,3,3,2,4,3,3,3,5,2,4,5,1,4,4,1,1,0
53,0,2,0,12,1,6,2,?,3,2,4,4,3,3,4,3,4,4,4,3,3,2,3,2,3,4,3,3,4,5,2,1,2,1,4,2,2,1,4,4,3,2,4,3,2,3,4,3,2,1,4,0
43,0,5,1,18,1,6,1,2,2,2,2,5,4,2,4,5,3,3,2,2,2,2,3,2,2,3,2,3,4,5,2,1,2,2,3,1,2,1,3,3,2,2,4,3,3,3,3,4,5,1,1,0
42,0,6,1,20,1,6,1,7,5,5,5,5,5,4,5,5,4,4,3,3,4,4,2,1,2,2,3,5,5,5,4,4,5,3,4,1,2,1,2,1,4,4,5,4,4,5,4,5,5,2,4,0
39,0,4,1,14,1,6,1,2,4,4,5,4,4,5,5,5,4,5,3,1,4,3,5,5,2,4,4,5,5,5,2,3,5,4,5,3,3,4,4,3,5,5,3,4,3,5,5,5,5,4,2,1
44,0,5,0,16,1,6,1,7,2,2,2,5,3,3,4,3,2,2,2,4,2,3,3,1,2,2,2,3,3,3,1,1,1,1,2,2,2,3,3,3,2,2,3,3,3,3,2,3,3,1,1,0
39,0,4,0,7,1,6,2,?,3,4,5,5,5,3,5,5,5,5,5,1,5,3,3,5,3,5,3,5,5,5,3,4,5,5,4,3,2,3,4,4,5,5,4,2,2,2,4,4,4,1,2,0
38,0,4,1,6,1,6,2,?,?,4,4,5,4,4,4,3,4,4,4,4,4,4,4,2,3,4,4,5,5,5,2,2,3,3,4,2,3,3,3,3,3,3,4,4,4,4,4,4,4,2,3,0
43,0,4,0,7,1,6,2,?,4,3,3,5,5,4,4,5,4,4,4,2,2,3,2,1,3,5,3,5,5,5,1,1,3,3,4,1,2,1,4,4,2,2,2,4,4,3,3,3,4,2,1,0
46,0,1,0,12,1,6,2,?,4,3,5,5,5,4,4,5,4,3,3,2,4,4,4,2,3,4,4,5,5,5,2,2,4,4,5,4,4,2,5,5,4,4,5,5,4,4,4,5,5,2,5,0
39,0,6,0,4,1,6,2,?,4,3,4,4,4,3,3,3,3,3,3,4,4,4,4,3,3,3,4,5,5,5,2,2,3,3,4,4,4,4,3,3,3,3,3,3,3,3,2,2,3,2,4,0
58,0,4,0,10,1,6,2,?,3,3,4,5,4,5,4,4,3,3,3,3,4,4,3,2,3,5,4,5,5,5,2,3,2,2,4,4,5,4,5,5,3,3,5,4,3,3,3,4,4,2,5,0
41,0,6,1,15,1,6,1,2,4,4,3,5,5,3,5,5,4,4,2,2,2,2,2,2,2,2,2,3,2,4,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,4,4,1,3,0
43,0,6,0,3,1,6,2,?,4,4,5,4,4,4,5,5,4,4,4,3,4,4,4,3,4,5,4,5,5,5,3,3,4,4,4,2,4,4,4,4,4,4,5,4,3,5,4,5,5,2,4,0
38,0,6,0,9,1,6,2,?,2,2,3,5,5,3,4,4,4,4,3,4,3,2,2,2,2,1,3,5,5,5,1,1,2,2,4,1,3,1,4,2,2,3,4,3,5,5,4,4,4,1,1,0
56,0,3,0,22,1,6,2,?,2,2,3,4,3,2,4,4,3,2,2,4,2,3,2,1,4,4,4,4,4,5,1,1,2,1,4,2,2,1,4,4,2,2,5,3,5,5,2,3,4,1,3,0
46,0,1,0,10,1,6,2,?,3,2,2,5,5,4,3,3,3,4,4,4,3,2,3,1,2,3,2,5,5,5,1,1,2,1,3,1,1,1,5,5,1,1,3,1,1,1,1,2,5,1,1,0
47,0,4,0,5,1,6,2,?,2,2,2,5,3,?,2,4,?,?,?,?,?,?,?,1,2,4,3,5,5,5,1,1,1,1,2,4,4,4,5,?,2,1,?,?,?,?,2,1,3,1,?,0
37,0,6,0,2,1,6,2,?,5,5,5,5,5,5,5,5,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
44,0,4,0,1,1,6,2,?,3,4,4,4,5,4,5,5,4,5,2,3,4,4,4,4,3,5,4,4,5,5,2,4,2,2,3,2,5,4,5,4,3,4,4,3,3,3,5,5,5,4,4,1
63,0,2,0,?,1,6,2,?,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,1,3,3,3,3,3,5,1,1,3,3,5,1,4,2,5,4,5,3,4,5,5,3,2,2,1,1,4,0
48,0,6,0,7,1,6,1,7,4,4,4,5,4,5,5,5,3,4,4,3,3,3,3,2,3,3,4,4,4,5,2,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,3,0
68,0,6,0,18,1,6,2,?,5,5,5,5,5,3,5,5,3,4,5,4,3,5,3,2,3,5,5,5,5,5,3,2,4,4,5,2,4,2,5,5,5,5,5,5,5,5,5,5,5,1,3,0
42,0,6,1,18,1,6,1,2,1,1,1,5,4,3,3,4,3,4,4,3,1,1,3,1,3,5,3,4,4,4,1,1,1,1,3,1,2,1,4,3,1,1,1,1,1,1,1,4,5,1,1,0
49,0,2,1,20,1,6,1,2,1,2,1,2,2,1,2,2,1,1,1,5,1,1,1,1,2,5,3,5,5,4,1,1,2,1,2,1,1,1,4,4,1,1,5,5,5,5,2,2,4,1,1,0
48,0,2,1,20,1,6,1,2,2,3,3,5,5,3,3,3,4,4,4,3,3,3,3,3,3,4,3,5,3,3,1,1,3,3,4,1,1,1,3,3,3,2,4,4,3,5,3,2,2,1,1,0
40,0,6,1,15,1,6,1,3,3,3,4,5,4,2,3,2,3,3,2,3,3,3,2,2,3,4,3,4,4,4,2,2,4,3,4,2,2,2,2,1,3,3,5,4,5,1,2,4,4,2,2,0
46,0,4,1,23,1,6,1,2,5,5,5,5,4,3,4,5,4,4,3,2,4,3,3,5,3,3,3,5,5,5,4,2,5,5,5,5,5,5,3,4,5,5,3,1,1,1,5,5,5,3,3,1
55,0,3,1,20,1,6,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
38,0,3,1,15,1,6,2,?,4,3,4,5,4,?,4,5,2,4,3,3,?,?,?,3,3,2,?,4,4,5,2,2,4,3,4,1,5,1,4,3,4,4,2,2,3,3,4,4,4,1,1,0
44,0,6,0,7,1,6,2,?,4,4,4,5,3,3,4,4,3,4,3,3,2,3,3,4,2,3,3,3,4,4,3,2,3,3,2,2,2,3,4,4,3,3,4,4,5,3,3,4,3,1,5,0
43,0,1,0,12,1,6,2,?,4,4,4,5,5,3,4,4,4,3,3,4,3,3,3,2,2,4,3,5,3,5,3,1,3,3,4,2,4,1,4,2,3,4,3,3,3,3,4,5,5,1,5,0
46,0,5,0,7,1,6,2,?,3,3,3,2,5,2,3,4,3,4,2,5,2,2,2,1,2,4,3,4,4,5,2,1,2,2,2,1,5,4,4,3,2,2,5,4,5,3,2,3,4,1,2,0
50,0,1,0,12,1,6,2,?,5,3,5,3,5,3,5,4,4,4,3,1,4,4,3,3,3,5,5,5,5,5,3,5,5,5,5,5,5,3,5,5,5,5,3,5,5,5,5,5,5,1,3,1
37,0,4,1,12,1,6,1,2,5,5,5,5,5,5,5,5,4,4,4,2,4,4,2,3,3,3,4,4,2,5,3,2,4,4,4,1,1,1,4,2,4,4,3,3,3,4,4,4,4,1,2,0
50,0,2,0,?,1,6,2,?,3,2,2,4,4,3,4,4,1,2,2,3,1,2,4,1,2,4,3,4,5,5,1,1,1,3,3,2,1,2,?,?,1,1,4,2,3,1,2,4,4,2,1,0
44,0,1,0,12,1,6,2,?,5,5,5,4,4,4,5,4,4,4,3,2,5,4,5,3,3,3,2,5,5,5,3,4,5,5,5,3,5,5,3,1,5,4,5,5,5,5,4,4,4,4,5,1
45,0,6,0,8,1,6,?,?,4,4,5,4,4,3,4,4,4,3,3,3,3,3,3,3,3,4,3,4,4,5,3,3,3,3,4,3,2,3,4,3,3,4,3,3,3,3,4,4,4,2,3,0
57,0,6,1,22,1,6,1,2,4,4,5,4,4,4,2,4,3,3,3,4,4,4,4,4,?,?,?,?,?,?,5,5,5,5,?,1,1,3,1,1,5,5,5,5,5,1,5,5,1,1,5,0
47,0,4,0,7,1,6,2,?,3,4,5,4,4,2,4,3,5,5,5,3,4,3,3,4,5,3,4,5,5,5,4,2,5,5,5,2,5,5,4,2,5,4,3,4,3,3,5,5,5,2,2,0
53,0,1,0,5,1,6,2,?,3,3,3,3,3,2,3,2,4,4,4,3,4,2,2,2,3,2,3,5,5,5,3,2,3,3,5,2,4,?,4,3,3,3,1,4,4,4,4,4,4,2,2,0
46,0,5,0,1,1,6,2,?,4,4,4,5,5,5,4,4,4,4,3,5,4,4,4,3,2,2,2,4,5,5,1,1,3,3,4,5,5,5,5,5,3,3,4,2,4,4,1,3,4,1,1,0
48,0,6,0,5,1,6,2,?,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,4,4,5,5,5,3,2,3,3,4,3,4,3,5,5,4,3,4,4,4,4,3,3,3,2,3,0
37,0,6,0,6,1,6,2,?,2,4,3,4,4,3,4,4,4,5,3,2,3,4,2,2,3,2,2,4,4,4,1,1,2,2,2,3,4,1,4,3,2,2,3,2,3,4,2,3,4,2,4,0
56,0,6,0,12,1,6,2,?,2,2,3,5,5,3,2,1,2,3,2,1,3,2,1,1,1,2,2,4,5,5,2,2,3,3,3,1,3,2,?,?,2,2,2,1,1,1,2,3,4,1,1,0
37,0,4,0,6,1,6,2,?,4,4,4,4,4,4,5,5,3,3,3,2,3,3,3,2,4,4,4,4,4,4,4,1,3,4,3,2,3,2,3,3,4,3,5,5,5,5,5,4,5,2,3,0
31,0,6,0,4,1,6,2,?,2,2,3,5,4,4,5,4,2,4,1,5,3,1,2,1,1,2,2,5,5,5,1,1,1,1,1,1,3,1,2,3,1,1,4,3,4,4,2,3,4,1,1,0
51,0,3,1,20,1,6,1,7,3,3,4,5,4,5,4,5,3,3,2,2,3,3,4,2,2,5,2,5,2,5,1,1,3,3,2,5,3,1,5,3,3,3,5,4,5,5,4,4,3,3,4,1
45,0,6,0,17,1,6,1,3,3,3,3,2,?,?,3,4,?,?,?,?,?,?,?,3,2,2,2,4,4,4,2,2,2,2,3,4,4,?,4,2,3,2,2,2,2,2,2,2,2,2,2,0
33,0,1,1,9,1,6,1,4,2,2,2,5,3,4,2,3,3,3,2,4,2,2,3,1,1,1,2,5,3,5,1,1,1,1,1,3,2,4,3,1,2,2,2,2,2,2,1,2,3,1,4,1
34,0,4,0,?,1,6,2,?,4,3,4,3,4,3,4,3,2,3,2,2,2,4,4,1,2,3,1,4,4,5,1,2,3,2,3,1,2,1,5,3,3,3,4,3,3,3,2,2,3,2,5,1
33,0,5,0,3,1,6,2,?,4,4,4,4,4,4,5,5,4,4,3,3,3,3,3,3,2,2,4,4,4,5,1,2,3,4,3,3,4,1,5,5,4,4,5,4,5,5,2,4,4,1,3,0
37,0,1,0,6,1,6,2,?,4,3,5,5,5,4,4,4,5,4,4,2,4,3,4,2,3,3,5,4,4,4,3,3,3,3,4,5,4,4,4,2,3,3,4,5,5,3,2,5,5,1,3,0
40,0,1,1,10,1,6,1,2,3,3,5,4,5,?,1,2,3,3,3,5,3,3,?,1,1,1,1,3,5,5,3,1,4,1,5,5,1,1,3,3,3,3,5,5,5,5,4,4,4,1,1,0
34,0,4,1,10,1,6,1,2,4,4,5,5,5,3,4,4,4,4,3,1,4,3,2,3,4,4,3,5,1,4,3,1,4,4,4,1,1,1,3,1,3,4,2,4,1,1,4,3,2,1,1,0
38,0,1,0,7,1,6,2,?,3,4,4,4,4,3,4,4,4,4,3,4,4,4,3,1,2,3,4,5,5,5,3,3,4,4,4,2,4,3,5,3,4,4,4,4,4,4,4,4,4,2,4,0
34,0,2,0,3,1,6,2,?,3,2,2,5,5,3,4,4,3,3,3,4,2,3,3,1,4,2,4,5,5,5,1,2,2,2,2,2,2,2,5,?,2,2,4,4,5,3,2,4,4,1,2,0
50,0,1,1,17,1,6,1,3,2,3,5,5,4,4,4,3,3,3,3,3,3,4,2,2,2,2,2,4,5,5,2,2,4,3,4,1,1,3,2,2,3,4,3,2,3,2,4,5,5,5,3,0
39,0,6,0,10,1,6,2,?,3,3,3,5,5,2,5,5,3,3,4,3,3,2,2,2,4,3,3,3,4,4,1,1,3,3,2,1,1,1,5,4,3,2,5,3,5,4,2,2,5,1,2,0
39,0,5,1,12,1,6,?,?,4,3,3,4,4,2,3,3,4,4,4,3,2,2,3,2,2,3,2,4,?,4,1,1,2,?,3,3,2,2,4,2,2,2,4,3,3,3,2,3,3,1,2,0
40,0,5,0,16,1,6,1,7,3,3,2,4,2,4,3,3,2,2,2,4,2,3,2,1,2,2,2,4,4,4,1,1,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0
41,0,1,1,10,1,6,2,?,3,3,4,3,5,4,4,3,4,4,3,2,3,2,3,3,4,4,3,3,4,4,2,2,4,4,3,2,3,2,3,3,3,3,3,3,4,4,5,5,5,3,2,0
39,0,4,0,10,1,6,2,?,3,5,4,5,4,?,4,4,3,2,3,3,3,2,?,1,4,4,?,4,4,5,?,?,4,?,4,2,2,3,?,?,?,?,4,?,4,4,5,5,5,1,4,0
42,0,2,1,15,1,6,1,2,4,5,5,5,5,4,5,4,4,4,4,1,3,3,4,2,4,3,4,3,1,4,3,2,4,3,5,2,1,2,3,3,3,3,1,1,1,1,4,2,3,2,3,0
36,0,4,0,12,1,6,2,?,4,3,4,4,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,5,4,3,4,3,3,2,4,4,5,4,1,2,3,4,4,3,2,3,2,3,4,5,1,0
47,0,4,1,24,1,6,1,2,1,2,2,4,3,4,3,3,1,2,2,3,1,1,3,2,2,4,3,4,3,5,2,1,2,2,2,1,1,4,4,4,2,2,2,2,2,2,3,2,1,1,2,0
51,0,4,0,8,1,6,2,?,3,3,4,3,3,2,3,3,4,4,4,4,4,4,2,4,4,3,3,3,3,3,3,3,3,3,3,1,1,2,?,?,?,?,?,4,4,?,3,3,3,2,1,1
35,0,4,1,5,1,6,2,?,4,4,5,5,5,5,5,5,5,5,4,2,4,5,3,1,5,5,5,5,5,5,4,2,2,2,5,1,3,3,5,5,4,4,5,2,2,2,5,5,5,1,4,0
52,0,?,0,?,1,6,2,?,5,5,5,5,3,5,4,4,3,3,2,?,3,4,4,5,4,?,?,5,5,5,4,?,5,5,5,4,5,?,?,?,?,?,?,?,?,?,?,4,4,?,3,0
45,0,6,0,3,1,6,2,?,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,2,3,3,3,5,5,5,1,1,4,4,4,2,4,4,5,3,3,3,5,3,3,3,3,4,4,1,4,1
36,0,5,0,3,1,6,2,?,4,4,3,4,5,4,5,5,4,4,4,3,2,4,?,1,3,4,4,5,5,5,2,2,3,3,4,1,2,1,5,5,5,4,4,5,5,4,4,4,?,3,5,0
36,0,2,0,10,1,6,1,3,4,4,5,4,3,3,4,4,4,4,3,4,4,3,3,2,3,3,?,4,4,4,4,4,3,3,4,2,2,1,4,2,2,4,2,3,4,2,3,4,4,2,2,0
39,0,6,0,4,1,6,2,?,4,3,4,4,4,4,5,5,4,3,4,2,4,3,3,1,3,5,3,5,5,5,2,1,4,3,4,2,3,4,5,5,4,3,5,4,3,2,3,4,4,1,3,0
45,0,5,1,22,1,6,1,2,2,2,2,3,3,3,2,3,2,2,1,5,1,2,3,1,1,3,1,4,4,4,2,2,1,1,2,4,4,2,2,1,1,1,5,3,3,5,1,2,1,1,4,0
46,0,3,1,10,1,6,2,?,5,5,5,5,5,3,5,4,4,4,4,2,4,4,3,2,2,4,4,4,2,4,3,3,4,2,4,2,3,1,4,3,4,4,4,4,4,4,4,4,4,2,4,0
46,0,3,1,20,1,6,1,2,3,3,4,5,5,3,4,5,3,3,3,3,2,3,2,1,3,4,3,5,5,5,2,2,4,4,4,1,1,1,4,4,3,3,5,5,3,4,4,4,4,1,3,0
